"TIMESTAMP","RECORD","Result_30cm_Avg","Result_50cm_Avg","Result_100cm_Avg","Result_150cm_Avg","Result_200cm_Avg","Result_300cm_Avg","Result_500cm_Avg","Result_700cm_Avg","Result_900cm_Avg","Result_30Ncm_Avg","Result_50Ncm_Avg","Result_60Ncm_Avg","Result_80Ncm_Avg","Result_100Ncm_Avg","BattV"
"2023-11-15 03:30:00",11328,7.681,0,0.005,12.41,32.3,18.67,21.13,17.57,21.03,20.07,3.671,2.768,0.639,0.368,12.83
"2023-11-15 03:40:00",11329,7.679,0,0.005,12.41,32.3,18.67,21.13,17.57,21.02,20.07,3.671,2.767,0.639,0.368,12.83
"2023-11-15 03:50:00",11330,7.677,0,0.005,12.41,32.3,18.67,21.13,17.57,21.02,20.07,3.67,2.766,0.639,0.368,12.83
"2023-11-15 04:00:00",11331,7.677,0,0.005,12.41,32.3,18.67,21.13,17.57,21.02,20.07,3.67,2.766,0.639,0.368,12.82
"2023-11-15 04:10:00",11332,7.677,0,0.005,12.4,32.3,18.67,21.13,17.57,21.02,20.06,3.67,2.765,0.639,0.368,12.82
"2023-11-15 04:20:00",11333,7.677,0,0.005,12.4,32.29,18.67,21.13,17.57,21.02,20.06,3.669,2.764,0.639,0.368,12.82
"2023-11-15 04:30:00",11334,7.677,0,0.005,12.4,32.29,18.67,21.13,17.57,21.02,20.06,3.669,2.764,0.639,0.368,12.81
"2023-11-15 04:40:00",11335,7.677,0,0.005,12.4,32.29,18.67,21.13,17.57,21.02,20.06,3.668,2.764,0.639,0.368,12.81
"2023-11-15 04:50:00",11336,7.676,0,0.005,12.4,32.29,18.67,21.13,17.57,21.02,20.06,3.668,2.764,0.639,0.367,12.81
"2023-11-15 05:00:00",11337,7.674,0,0.005,12.4,32.28,18.67,21.13,17.57,21.02,20.06,3.668,2.764,0.639,0.367,12.81
"2023-11-15 05:10:00",11338,7.674,0,0.005,12.4,32.28,18.67,21.13,17.57,21.02,20.06,3.668,2.764,0.639,0.367,12.8
"2023-11-15 05:20:00",11339,7.673,0,0.005,12.4,32.28,18.67,21.13,17.57,21.02,20.05,3.668,2.764,0.639,0.367,12.8
"2023-11-15 05:30:00",11340,7.67,0,0.005,12.4,32.28,18.67,21.13,17.57,21.02,20.05,3.668,2.763,0.638,0.367,12.8
"2023-11-15 05:40:00",11341,7.667,0,0.005,12.4,32.28,18.67,21.13,17.57,21.02,20.05,3.666,2.763,0.638,0.367,12.8
"2023-11-15 05:50:00",11342,7.667,0,0.005,12.4,32.28,18.67,21.13,17.57,21.01,20.05,3.665,2.762,0.638,0.367,12.8
"2023-11-15 06:00:00",11343,7.667,0,0.005,12.4,32.27,18.67,21.13,17.57,21.01,20.05,3.665,2.762,0.638,0.367,12.79
"2023-11-15 06:10:00",11344,7.667,0,0.005,12.39,32.27,18.67,21.13,17.57,21.01,20.05,3.664,2.762,0.638,0.367,12.79
"2023-11-15 06:20:00",11345,7.666,0,0.005,12.39,32.27,18.67,21.13,17.57,21.01,20.05,3.663,2.761,0.638,0.367,12.82
"2023-11-15 06:30:00",11346,7.666,0,0.005,12.39,32.27,18.66,21.13,17.57,21.01,20.04,3.663,2.76,0.638,0.367,12.92
"2023-11-15 06:40:00",11347,7.666,0,0.005,12.39,32.26,18.66,21.13,17.57,21.01,20.04,3.663,2.76,0.638,0.367,13.12
"2023-11-15 06:50:00",11348,7.667,0,0.005,12.39,32.26,18.66,21.13,17.57,21.01,20.04,3.663,2.76,0.638,0.367,13.68
"2023-11-15 07:00:00",11349,7.668,0,0.005,12.39,32.26,18.66,21.13,17.57,21.01,20.04,3.663,2.76,0.638,0.367,14.3
"2023-11-15 07:10:00",11350,7.667,0,0.005,12.39,32.26,18.66,21.12,17.57,21.01,20.04,3.663,2.76,0.638,0.367,14.34
"2023-11-15 07:20:00",11351,7.667,0,0.005,12.39,32.26,18.66,21.12,17.57,21.01,20.04,3.663,2.76,0.637,0.367,14.27
"2023-11-15 07:30:00",11352,7.669,0,0.005,12.39,32.26,18.66,21.12,17.56,21.01,20.04,3.663,2.76,0.637,0.367,14.28
"2023-11-15 07:40:00",11353,7.67,0,0.005,12.39,32.26,18.66,21.12,17.56,21.01,20.04,3.663,2.76,0.637,0.367,14.22
"2023-11-15 07:50:00",11354,7.67,0,0.005,12.39,32.26,18.66,21.12,17.56,21.01,20.04,3.664,2.76,0.637,0.367,14.22
"2023-11-15 08:00:00",11355,7.67,0,0.005,12.38,32.26,18.66,21.12,17.56,21.01,20.04,3.663,2.76,0.637,0.367,14.21
"2023-11-15 08:10:00",11356,7.669,0,0.005,12.38,32.25,18.66,21.12,17.56,21.01,20.04,3.663,2.759,0.637,0.367,14.26
"2023-11-15 08:20:00",11357,7.673,0,0.004,12.38,32.25,18.66,21.12,17.56,21.01,20.04,3.663,2.759,0.637,0.367,14.17
"2023-11-15 08:30:00",11358,7.66,0,0.005,12.38,32.25,18.66,21.12,17.56,21.01,20.04,3.663,2.758,0.637,0.367,14.18
"2023-11-15 08:40:00",11359,7.677,0,0.005,12.38,32.25,18.66,21.12,17.56,21.01,20.04,3.662,2.758,0.637,0.367,14.11
"2023-11-15 08:50:00",11360,7.674,0,0.005,12.38,32.25,18.66,21.12,17.55,21,20.04,3.661,2.759,0.637,0.367,14.09
"2023-11-15 09:00:00",11361,7.67,0,0.005,12.38,32.23,18.65,21.12,17.56,21,20.05,3.661,2.759,0.637,0.367,14.07
"2023-11-15 09:10:00",11362,7.678,0,0.005,12.38,32.23,18.65,21.12,17.56,21,20.05,3.661,2.759,0.637,0.367,14.05
"2023-11-15 09:20:00",11363,7.685,0,0.005,12.38,32.25,18.65,21.12,17.56,21,20.06,3.661,2.759,0.637,0.367,13.62
"2023-11-15 09:30:00",11364,7.689,0,0.005,12.38,32.25,18.65,21.12,17.56,21,20.07,3.662,2.759,0.637,0.367,13.48
"2023-11-15 09:40:00",11365,7.689,0,0.005,12.37,32.24,18.65,21.12,17.56,21,20.08,3.663,2.759,0.637,0.367,13.43
"2023-11-15 09:50:00",11366,7.684,0,0.004,12.38,32.24,18.65,21.12,17.56,20.99,20.08,3.663,2.759,0.637,0.367,13.43
"2023-11-15 10:00:00",11367,7.689,0,0.004,12.38,32.25,18.65,21.12,17.56,21,20.08,3.663,2.76,0.637,0.367,13.43
"2023-11-15 10:10:00",11368,7.693,0,0.004,12.36,32.25,18.65,21.12,17.55,20.99,20.08,3.663,2.76,0.637,0.367,13.41
"2023-11-15 10:20:00",11369,7.68,0,0.005,12.39,32.25,18.65,21.12,17.56,21,20.09,3.663,2.76,0.637,0.367,13.39
"2023-11-15 10:30:00",11370,7.69,0,0.005,12.38,32.26,18.65,21.12,17.56,21,20.09,3.662,2.759,0.637,0.367,13.38
"2023-11-15 10:40:00",11371,7.691,0,0.005,12.39,32.26,18.64,21.12,17.55,21,20.09,3.663,2.759,0.637,0.367,13.39
"2023-11-15 10:50:00",11372,7.689,0,0.005,12.38,32.27,18.65,21.12,17.55,20.99,20.09,3.662,2.76,0.637,0.367,13.32
"2023-11-15 11:00:00",11373,7.694,0,0.005,12.39,32.27,18.64,21.12,17.55,21,20.09,3.663,2.76,0.637,0.367,13.34
"2023-11-15 11:10:00",11374,7.7,0,0.005,12.39,32.25,18.65,21.12,17.55,20.99,20.09,3.663,2.76,0.636,0.367,13.34
"2023-11-15 11:20:00",11375,7.7,0,0.005,12.39,32.27,18.66,21.12,17.55,20.99,20.1,3.663,2.76,0.636,0.367,13.34
"2023-11-15 11:30:00",11376,7.696,0,0.005,12.39,32.28,18.66,21.12,17.55,20.99,20.1,3.663,2.76,0.636,0.367,13.28
"2023-11-15 11:40:00",11377,7.706,0,0.005,12.39,32.28,18.66,21.12,17.55,20.99,20.1,3.663,2.76,0.636,0.367,13.3
"2023-11-15 11:50:00",11378,7.7,0,0.005,12.4,32.29,18.66,21.12,17.55,20.99,20.1,3.663,2.76,0.636,0.367,13.27
"2023-11-15 12:00:00",11379,7.704,0,0.005,12.4,32.29,18.66,21.12,17.55,20.99,20.1,3.663,2.76,0.636,0.367,13.27
"2023-11-15 12:10:00",11380,7.698,0,0.005,12.39,32.28,18.65,21.12,17.55,20.99,20.11,3.664,2.76,0.636,0.366,13.27
"2023-11-15 12:20:00",11381,7.694,0,0.005,12.4,32.28,18.66,21.12,17.55,20.99,20.11,3.664,2.76,0.636,0.367,13.24
"2023-11-15 12:30:00",11382,7.701,0,0.005,12.4,32.3,18.66,21.12,17.55,20.99,20.11,3.663,2.76,0.636,0.366,13.21
"2023-11-15 12:40:00",11383,7.713,0,0.005,12.4,32.3,18.66,21.12,17.55,20.99,20.11,3.663,2.76,0.636,0.366,13.2
"2023-11-15 12:50:00",11384,7.713,0,0.005,12.41,32.29,18.66,21.12,17.55,20.99,20.12,3.663,2.76,0.636,0.366,13.2
"2023-11-15 13:00:00",11385,7.724,0,0.004,12.41,32.3,18.66,21.12,17.55,20.98,20.12,3.663,2.76,0.636,0.366,13.2
"2023-11-15 13:10:00",11386,7.722,0,0.005,12.41,32.3,18.66,21.12,17.55,20.98,20.12,3.663,2.76,0.636,0.366,13.2
"2023-11-15 13:20:00",11387,7.72,0,0.005,12.4,32.3,18.66,21.12,17.55,20.98,20.12,3.662,2.759,0.636,0.366,13.25
"2023-11-15 13:30:00",11388,7.726,0,0.005,12.39,32.29,18.67,21.11,17.55,20.99,20.12,3.661,2.759,0.636,0.366,13.2
"2023-11-15 13:40:00",11389,7.73,0,0.005,12.39,32.3,18.67,21.11,17.55,20.98,20.12,3.661,2.759,0.636,0.366,13.2
"2023-11-15 13:50:00",11390,7.745,0,0.005,12.39,32.31,18.67,21.12,17.55,20.99,20.12,3.661,2.758,0.636,0.366,13.21
"2023-11-15 14:00:00",11391,7.755,0,0.005,12.39,32.3,18.67,21.12,17.55,20.99,20.12,3.661,2.758,0.636,0.366,13.19
"2023-11-15 14:10:00",11392,7.757,0,0.005,12.4,32.31,18.67,21.12,17.55,20.99,20.12,3.661,2.758,0.636,0.366,13.18
"2023-11-15 14:20:00",11393,7.759,0,0.005,12.4,32.3,18.67,21.12,17.55,20.98,20.13,3.661,2.758,0.636,0.366,13.22
"2023-11-15 14:30:00",11394,7.769,0,0.005,12.41,32.31,18.67,21.12,17.55,20.98,20.13,3.661,2.757,0.636,0.366,13.2
"2023-11-15 14:40:00",11395,7.77,0,0.005,12.4,32.29,18.67,21.12,17.55,20.98,20.13,3.661,2.757,0.635,0.366,13.21
"2023-11-15 14:50:00",11396,7.776,0,0.005,12.4,32.31,18.67,21.12,17.54,20.98,20.13,3.661,2.757,0.635,0.366,13.21
"2023-11-15 15:00:00",11397,7.78,0,0.005,12.41,32.31,18.67,21.12,17.55,20.98,20.13,3.661,2.756,0.635,0.366,13.21
"2023-11-15 15:10:00",11398,7.782,0,0.005,12.41,32.31,18.67,21.11,17.54,20.97,20.13,3.661,2.756,0.635,0.366,13.26
"2023-11-15 15:20:00",11399,7.787,0,0.005,12.4,32.31,18.67,21.11,17.55,20.98,20.12,3.66,2.756,0.635,0.366,13.25
"2023-11-15 15:30:00",11400,7.795,0,0.005,12.4,32.31,18.67,21.11,17.55,20.98,20.13,3.659,2.755,0.635,0.366,13.28
"2023-11-15 15:40:00",11401,7.796,0,0.005,12.4,32.31,18.67,21.12,17.55,20.98,20.13,3.659,2.755,0.635,0.366,13.28
"2023-11-15 15:50:00",11402,7.802,0,0.005,12.4,32.31,18.67,21.11,17.55,20.98,20.13,3.659,2.754,0.634,0.366,13.3
"2023-11-15 16:00:00",11403,7.807,0,0.005,12.4,32.31,18.67,21.11,17.55,20.98,20.13,3.659,2.754,0.634,0.366,13.34
"2023-11-15 16:10:00",11404,7.809,0,0.005,12.4,32.31,18.67,21.11,17.55,20.98,20.13,3.659,2.754,0.634,0.366,13.35
"2023-11-15 16:20:00",11405,7.813,0,0.005,12.39,32.3,18.67,21.11,17.55,20.98,20.12,3.659,2.754,0.634,0.366,13.44
"2023-11-15 16:30:00",11406,7.814,0,0.005,12.39,32.3,18.67,21.11,17.55,20.98,20.12,3.659,2.753,0.634,0.366,13.41
"2023-11-15 16:40:00",11407,7.815,0,0.005,12.39,32.3,18.67,21.11,17.55,20.98,20.12,3.659,2.752,0.634,0.366,13.42
"2023-11-15 16:50:00",11408,7.813,0,0.005,12.38,32.3,18.67,21.11,17.55,20.98,20.12,3.658,2.752,0.634,0.366,13.44
"2023-11-15 17:00:00",11409,7.811,0,0.005,12.38,32.3,18.66,21.11,17.55,20.98,20.12,3.658,2.752,0.634,0.366,13.43
"2023-11-15 17:10:00",11410,7.808,0,0.005,12.38,32.29,18.66,21.11,17.55,20.98,20.12,3.658,2.752,0.634,0.366,13.34
"2023-11-15 17:20:00",11411,7.804,0,0.005,12.38,32.29,18.66,21.11,17.54,20.98,20.12,3.658,2.752,0.634,0.366,13.27
"2023-11-15 17:30:00",11412,7.801,0,0.005,12.37,32.29,18.66,21.11,17.54,20.97,20.11,3.658,2.752,0.634,0.366,13.21
"2023-11-15 17:40:00",11413,7.798,0,0.005,12.37,32.28,18.66,21.11,17.54,20.97,20.11,3.657,2.752,0.634,0.365,13.16
"2023-11-15 17:50:00",11414,7.793,0,0.005,12.37,32.27,18.66,21.11,17.54,20.97,20.11,3.657,2.752,0.634,0.365,13.12
"2023-11-15 18:00:00",11415,7.79,0,0.005,12.37,32.27,18.66,21.11,17.54,20.97,20.1,3.657,2.752,0.634,0.365,13.09
"2023-11-15 18:10:00",11416,7.787,0,0.005,12.37,32.27,18.66,21.11,17.54,20.97,20.1,3.657,2.752,0.634,0.365,13.06
"2023-11-15 18:20:00",11417,7.783,0,0.005,12.36,32.26,18.66,21.11,17.54,20.97,20.09,3.656,2.751,0.634,0.365,13.04
"2023-11-15 18:30:00",11418,7.779,0,0.005,12.36,32.26,18.66,21.11,17.54,20.97,20.09,3.657,2.751,0.634,0.365,13.02
"2023-11-15 18:40:00",11419,7.776,0,0.005,12.36,32.26,18.66,21.11,17.54,20.97,20.08,3.657,2.75,0.634,0.365,13
"2023-11-15 18:50:00",11420,7.774,0,0.005,12.36,32.26,18.66,21.11,17.54,20.97,20.07,3.657,2.75,0.634,0.365,12.99
"2023-11-15 19:00:00",11421,7.772,0,0.005,12.36,32.25,18.66,21.11,17.54,20.97,20.07,3.657,2.75,0.633,0.365,12.97
"2023-11-15 19:10:00",11422,7.769,0,0.005,12.36,32.25,18.66,21.11,17.54,20.97,20.06,3.657,2.75,0.633,0.365,12.97
"2023-11-15 19:20:00",11423,7.768,0,0.005,12.36,32.25,18.66,21.11,17.54,20.97,20.06,3.657,2.75,0.633,0.365,12.96
"2023-11-15 19:30:00",11424,7.764,0,0.005,12.36,32.25,18.66,21.11,17.54,20.97,20.05,3.656,2.75,0.633,0.365,12.95
"2023-11-15 19:40:00",11425,7.759,0,0.005,12.36,32.25,18.65,21.11,17.54,20.97,20.05,3.656,2.75,0.633,0.365,12.95
"2023-11-15 19:50:00",11426,7.756,0,0.005,12.36,32.24,18.65,21.11,17.54,20.97,20.05,3.656,2.749,0.633,0.365,12.94
"2023-11-15 20:00:00",11427,7.753,0,0.005,12.36,32.24,18.65,21.11,17.54,20.97,20.05,3.656,2.749,0.633,0.365,12.94
"2023-11-15 20:10:00",11428,7.747,0,0.005,12.36,32.24,18.65,21.1,17.54,20.97,20.04,3.656,2.749,0.633,0.365,12.94
"2023-11-15 20:20:00",11429,7.744,0,0.005,12.36,32.24,18.65,21.1,17.54,20.97,20.03,3.656,2.749,0.633,0.365,12.93
"2023-11-15 20:30:00",11430,7.74,0,0.005,12.36,32.24,18.65,21.1,17.54,20.97,20.03,3.656,2.749,0.633,0.365,12.93
"2023-11-15 20:40:00",11431,7.738,0,0.005,12.36,32.24,18.65,21.1,17.54,20.97,20.03,3.656,2.749,0.633,0.365,12.93
"2023-11-15 20:50:00",11432,7.733,0,0.005,12.36,32.23,18.65,21.1,17.54,20.97,20.02,3.656,2.748,0.633,0.365,12.92
"2023-11-15 21:00:00",11433,7.734,0,0.005,12.36,32.23,18.65,21.1,17.54,20.97,20.02,3.655,2.748,0.633,0.365,12.92
"2023-11-15 21:10:00",11434,7.733,0,0.005,12.36,32.23,18.65,21.1,17.54,20.97,20.01,3.654,2.748,0.633,0.365,12.92
"2023-11-15 21:20:00",11435,7.726,0,0.005,12.36,32.23,18.65,21.1,17.54,20.97,20.01,3.654,2.748,0.633,0.365,12.92
"2023-11-15 21:30:00",11436,7.719,0,0.005,12.36,32.22,18.65,21.1,17.54,20.96,20.01,3.654,2.748,0.633,0.365,12.91
"2023-11-15 21:40:00",11437,7.718,0,0.005,12.36,32.22,18.64,21.1,17.54,20.96,20.01,3.654,2.748,0.633,0.365,12.91
"2023-11-15 21:50:00",11438,7.714,0,0.005,12.36,32.22,18.64,21.1,17.54,20.96,20,3.654,2.748,0.633,0.365,12.91
"2023-11-15 22:00:00",11439,7.709,0,0.005,12.36,32.22,18.64,21.1,17.54,20.96,20,3.653,2.748,0.633,0.365,12.9
"2023-11-15 22:10:00",11440,7.706,0,0.005,12.36,32.22,18.64,21.1,17.54,20.96,19.99,3.653,2.747,0.633,0.365,12.9
"2023-11-15 22:20:00",11441,7.704,0,0.005,12.36,32.22,18.64,21.1,17.54,20.96,19.99,3.653,2.748,0.633,0.365,12.9
"2023-11-15 22:30:00",11442,7.703,0,0.005,12.36,32.23,18.64,21.1,17.54,20.96,19.99,3.653,2.748,0.633,0.365,12.9
"2023-11-15 22:40:00",11443,7.7,0,0.005,12.36,32.23,18.64,21.1,17.54,20.96,19.98,3.652,2.747,0.633,0.365,12.89
"2023-11-15 22:50:00",11444,7.696,0,0.005,12.36,32.22,18.64,21.1,17.54,20.96,19.98,3.652,2.747,0.633,0.365,12.89
"2023-11-15 23:00:00",11445,7.692,0,0.005,12.36,32.22,18.64,21.1,17.54,20.96,19.98,3.652,2.747,0.633,0.365,12.89
"2023-11-15 23:10:00",11446,7.688,0,0.005,12.36,32.22,18.64,21.1,17.53,20.96,19.98,3.652,2.747,0.633,0.365,12.89
"2023-11-15 23:20:00",11447,7.686,0,0.005,12.37,32.23,18.64,21.1,17.53,20.96,19.98,3.652,2.747,0.633,0.365,12.88
"2023-11-15 23:30:00",11448,7.681,0,0.005,12.37,32.23,18.64,21.1,17.53,20.96,19.97,3.652,2.746,0.633,0.365,12.88
"2023-11-15 23:40:00",11449,7.681,0,0.005,12.36,32.23,18.64,21.1,17.53,20.96,19.97,3.652,2.746,0.633,0.365,12.87
"2023-11-15 23:50:00",11450,7.678,0,0.005,12.37,32.23,18.64,21.1,17.53,20.96,19.97,3.652,2.746,0.633,0.365,12.87
"2023-11-15 24:00:00",11451,7.674,0,0.005,12.37,32.23,18.64,21.1,17.53,20.96,19.96,3.652,2.746,0.633,0.365,12.87
"2023-11-16 00:10:00",11452,7.67,0,0.005,12.37,32.23,18.64,21.1,17.53,20.96,19.96,3.651,2.746,0.633,0.365,12.86
"2023-11-16 00:20:00",11453,7.667,0,0.005,12.37,32.23,18.64,21.1,17.53,20.96,19.96,3.651,2.746,0.633,0.365,12.86
"2023-11-16 00:30:00",11454,7.664,0,0.005,12.37,32.24,18.64,21.1,17.53,20.96,19.96,3.651,2.746,0.633,0.365,12.86
"2023-11-16 00:40:00",11455,7.662,0,0.005,12.37,32.24,18.64,21.1,17.53,20.96,19.96,3.652,2.746,0.633,0.365,12.86
"2023-11-16 00:50:00",11456,7.658,0,0.005,12.37,32.24,18.63,21.1,17.53,20.96,19.96,3.652,2.746,0.633,0.365,12.85
"2023-11-16 01:00:00",11457,7.655,0,0.005,12.37,32.24,18.63,21.1,17.53,20.95,19.96,3.652,2.746,0.633,0.365,12.85
"2023-11-16 01:10:00",11458,7.65,0,0.005,12.37,32.24,18.63,21.1,17.53,20.95,19.95,3.652,2.746,0.633,0.365,12.85
"2023-11-16 01:20:00",11459,7.648,0,0.005,12.37,32.24,18.63,21.1,17.53,20.95,19.95,3.652,2.746,0.632,0.365,12.85
"2023-11-16 01:30:00",11460,7.645,0,0.005,12.37,32.24,18.63,21.1,17.53,20.95,19.95,3.652,2.746,0.633,0.365,12.85
"2023-11-16 01:40:00",11461,7.642,0,0.005,12.37,32.24,18.63,21.1,17.53,20.95,19.95,3.652,2.746,0.633,0.365,12.84
"2023-11-16 01:50:00",11462,7.64,0,0.005,12.37,32.24,18.63,21.1,17.53,20.95,19.95,3.652,2.746,0.633,0.365,12.84
"2023-11-16 02:00:00",11463,7.637,0,0.005,12.37,32.24,18.63,21.1,17.53,20.95,19.94,3.652,2.746,0.633,0.365,12.83
"2023-11-16 02:10:00",11464,7.634,0,0.005,12.37,32.24,18.63,21.1,17.53,20.95,19.94,3.651,2.746,0.633,0.365,12.83
"2023-11-16 02:20:00",11465,7.632,0,0.005,12.37,32.24,18.63,21.1,17.53,20.95,19.94,3.651,2.746,0.632,0.365,12.83
"2023-11-16 02:30:00",11466,7.628,0,0.005,12.38,32.25,18.63,21.1,17.53,20.95,19.94,3.651,2.746,0.632,0.365,12.83
"2023-11-16 02:40:00",11467,7.626,0,0.005,12.38,32.25,18.63,21.1,17.53,20.95,19.94,3.65,2.746,0.632,0.365,12.83
"2023-11-16 02:50:00",11468,7.623,0,0.005,12.38,32.25,18.63,21.1,17.53,20.95,19.94,3.65,2.746,0.632,0.365,12.83
"2023-11-16 03:00:00",11469,7.623,0,0.005,12.38,32.25,18.63,21.1,17.53,20.95,19.94,3.649,2.746,0.633,0.365,12.82
"2023-11-16 03:10:00",11470,7.62,0,0.005,12.38,32.25,18.63,21.1,17.52,20.95,19.94,3.649,2.746,0.633,0.365,12.82
"2023-11-16 03:20:00",11471,7.619,0,0.005,12.38,32.25,18.63,21.1,17.52,20.94,19.94,3.651,2.746,0.633,0.365,12.82
"2023-11-16 03:30:00",11472,7.616,0,0.005,12.38,32.25,18.63,21.1,17.52,20.94,19.93,3.65,2.745,0.632,0.365,12.82
"2023-11-16 03:40:00",11473,7.613,0,0.005,12.38,32.25,18.63,21.1,17.52,20.94,19.93,3.649,2.745,0.632,0.365,12.81
"2023-11-16 03:50:00",11474,7.612,0,0.005,12.38,32.25,18.63,21.1,17.52,20.94,19.93,3.649,2.745,0.632,0.365,12.81
"2023-11-16 04:00:00",11475,7.611,0,0.005,12.38,32.25,18.63,21.1,17.52,20.94,19.93,3.649,2.745,0.632,0.365,12.81
"2023-11-16 04:10:00",11476,7.608,0,0.005,12.38,32.25,18.63,21.1,17.52,20.94,19.93,3.649,2.745,0.632,0.365,12.81
"2023-11-16 04:20:00",11477,7.606,0,0.005,12.38,32.25,18.63,21.1,17.52,20.94,19.93,3.648,2.744,0.632,0.365,12.81
"2023-11-16 04:30:00",11478,7.604,0,0.005,12.37,32.25,18.63,21.1,17.52,20.94,19.92,3.647,2.744,0.632,0.365,12.81
"2023-11-16 04:40:00",11479,7.602,0,0.005,12.37,32.25,18.62,21.09,17.52,20.94,19.92,3.647,2.744,0.632,0.365,12.8
"2023-11-16 04:50:00",11480,7.599,0,0.005,12.37,32.25,18.62,21.1,17.52,20.94,19.92,3.647,2.744,0.632,0.365,12.8
"2023-11-16 05:00:00",11481,7.598,0,0.005,12.37,32.24,18.62,21.09,17.52,20.94,19.92,3.647,2.744,0.632,0.365,12.8
"2023-11-16 05:10:00",11482,7.595,0,0.005,12.37,32.24,18.62,21.09,17.52,20.94,19.92,3.647,2.744,0.632,0.365,12.8
"2023-11-16 05:20:00",11483,7.594,0,0.005,12.37,32.24,18.62,21.09,17.52,20.94,19.92,3.647,2.744,0.632,0.365,12.8
"2023-11-16 05:30:00",11484,7.591,0,0.005,12.37,32.23,18.62,21.09,17.52,20.94,19.92,3.647,2.744,0.632,0.365,12.8
"2023-11-16 05:40:00",11485,7.59,0,0.005,12.37,32.23,18.62,21.09,17.52,20.94,19.92,3.647,2.744,0.632,0.365,12.8
"2023-11-16 05:50:00",11486,7.587,0,0.005,12.37,32.23,18.62,21.09,17.52,20.94,19.92,3.647,2.744,0.632,0.364,12.8
"2023-11-16 06:00:00",11487,7.587,0,0.005,12.37,32.22,18.62,21.09,17.52,20.94,19.92,3.647,2.744,0.632,0.364,12.79
"2023-11-16 06:10:00",11488,7.583,0,0.005,12.37,32.22,18.62,21.09,17.52,20.94,19.91,3.647,2.744,0.632,0.364,12.78
"2023-11-16 06:20:00",11489,7.58,0,0.005,12.37,32.21,18.62,21.09,17.52,20.94,19.91,3.646,2.744,0.632,0.364,12.78
"2023-11-16 06:30:00",11490,7.58,0,0.005,12.37,32.2,18.62,21.09,17.52,20.94,19.91,3.647,2.744,0.632,0.364,12.79
"2023-11-16 06:40:00",11491,7.579,0,0.005,12.36,32.2,18.62,21.09,17.52,20.94,19.91,3.645,2.744,0.632,0.364,12.82
"2023-11-16 06:50:00",11492,7.577,0,0.005,12.37,32.2,18.61,21.09,17.52,20.94,19.91,3.645,2.743,0.632,0.364,12.92
"2023-11-16 07:00:00",11493,7.576,0,0.005,12.37,32.2,18.61,21.09,17.52,20.93,19.91,3.645,2.743,0.632,0.364,13.04
"2023-11-16 07:10:00",11494,7.574,0,0.005,12.36,32.2,18.61,21.09,17.52,20.93,19.91,3.645,2.742,0.632,0.364,13.43
"2023-11-16 07:20:00",11495,7.572,0,0.005,12.36,32.2,18.61,21.09,17.52,20.93,19.91,3.645,2.742,0.632,0.364,13.61
"2023-11-16 07:30:00",11496,7.568,0,0.005,12.36,32.2,18.61,21.09,17.52,20.93,19.91,3.645,2.743,0.632,0.364,13.74
"2023-11-16 07:40:00",11497,7.565,0,0.005,12.37,32.2,18.61,21.09,17.52,20.93,19.91,3.645,2.743,0.632,0.364,13.78
"2023-11-16 07:50:00",11498,7.565,0,0.005,12.37,32.2,18.61,21.09,17.52,20.93,19.91,3.645,2.742,0.632,0.364,14.13
"2023-11-16 08:00:00",11499,7.565,0,0.005,12.37,32.2,18.61,21.09,17.52,20.93,19.91,3.645,2.743,0.632,0.364,14.24
"2023-11-16 08:10:00",11500,7.565,0,0.005,12.37,32.2,18.61,21.09,17.52,20.93,19.91,3.645,2.742,0.632,0.364,14.19
"2023-11-16 08:20:00",11501,7.565,0,0.005,12.37,32.2,18.61,21.09,17.52,20.93,19.91,3.645,2.742,0.631,0.364,14.21
"2023-11-16 08:30:00",11502,7.564,0,0.005,12.37,32.2,18.61,21.09,17.52,20.93,19.91,3.644,2.742,0.631,0.364,14.19
"2023-11-16 08:40:00",11503,7.564,0,0.005,12.36,32.2,18.61,21.09,17.52,20.93,19.91,3.644,2.742,0.632,0.364,14.22
"2023-11-16 08:50:00",11504,7.562,0,0.005,12.36,32.2,18.61,21.08,17.51,20.93,19.9,3.643,2.742,0.631,0.364,14.17
"2023-11-16 09:00:00",11505,7.566,0,0.005,12.36,32.2,18.61,21.08,17.51,20.93,19.9,3.642,2.742,0.631,0.364,14.17
"2023-11-16 09:10:00",11506,7.56,0,0.005,12.36,32.2,18.61,21.08,17.51,20.93,19.9,3.642,2.742,0.631,0.364,14.2
"2023-11-16 09:20:00",11507,7.568,0,0.005,12.37,32.2,18.61,21.08,17.51,20.92,19.9,3.642,2.742,0.631,0.364,14.11
"2023-11-16 09:30:00",11508,7.566,0,0.005,12.37,32.2,18.61,21.08,17.51,20.92,19.9,3.642,2.742,0.631,0.364,14.12
"2023-11-16 09:40:00",11509,7.569,0,0.005,12.37,32.2,18.61,21.08,17.51,20.92,19.9,3.642,2.742,0.631,0.364,14.1
"2023-11-16 09:50:00",11510,7.566,0,0.005,12.37,32.2,18.61,21.08,17.51,20.92,19.9,3.642,2.741,0.631,0.364,14.11
"2023-11-16 10:00:00",11511,7.565,0,0.005,12.37,32.2,18.61,21.08,17.51,20.92,19.9,3.642,2.741,0.631,0.364,14.1
