"TIMESTAMP","RECORD","Result_20cm_Avg","Result_30cm_Avg","Result_50cm_Avg","Result_70cm_Avg","Result_100cm_Avg","Result_120cm_Avg","Result_140cm_Avg","Rain_mm_Tot","BattV"
"2025-06-22 11:10:00",1896,32.64,32.28,33.67,36.69,35.98,38.65,38.01,0,13.29
"2025-06-22 11:20:00",1897,32.63,32.27,33.67,36.69,35.97,38.65,38.02,0,13.31
"2025-06-22 11:30:00",1898,32.64,32.27,33.67,36.69,35.97,38.66,38.03,0,13.28
"2025-06-22 11:40:00",1899,32.65,32.26,33.67,36.68,35.98,38.65,38.02,0,13.25
"2025-06-22 11:50:00",1900,32.65,32.26,33.67,36.68,35.98,38.66,38.03,0,13.26
"2025-06-22 12:00:00",1901,32.65,32.26,33.67,36.68,35.97,38.66,38.03,0,13.26
"2025-06-22 12:10:00",1902,32.65,32.26,33.67,36.68,35.97,38.66,38.03,0,13.26
"2025-06-22 12:20:00",1903,32.64,32.27,33.67,36.68,35.97,38.66,38.03,0,13.25
"2025-06-22 12:30:00",1904,32.65,32.25,33.67,36.68,35.97,38.66,38.02,0,13.25
"2025-06-22 12:40:00",1905,32.63,32.25,33.66,36.68,35.97,38.65,38.01,0,13.25
"2025-06-22 12:50:00",1906,32.6,32.24,33.67,36.68,35.97,38.65,38.02,0,13.25
"2025-06-22 13:00:00",1907,32.58,32.23,33.66,36.68,35.96,38.65,38.01,0,13.25
"2025-06-22 13:10:00",1908,32.56,32.23,33.67,36.68,35.96,38.64,38.02,0,13.25
"2025-06-22 13:20:00",1909,32.54,32.22,33.67,36.68,35.96,38.65,38.01,0,13.22
"2025-06-22 13:30:00",1910,32.52,32.22,33.67,36.68,35.96,38.66,38.02,0,13.26
"2025-06-22 13:40:00",1911,32.51,32.22,33.67,36.67,35.96,38.66,38.03,0,13.25
"2025-06-22 13:50:00",1912,32.51,32.23,33.67,36.67,35.96,38.66,38.02,0,13.26
"2025-06-22 14:00:00",1913,32.49,32.22,33.66,36.67,35.96,38.66,38.02,0,13.25
"2025-06-22 14:10:00",1914,32.48,32.22,33.67,36.67,35.95,38.65,38.01,0,13.25
"2025-06-22 14:20:00",1915,32.45,32.22,33.66,36.67,35.95,38.64,38.01,0,13.26
"2025-06-22 14:30:00",1916,32.46,32.23,33.66,36.67,35.94,38.62,38,0,13.25
"2025-06-22 14:40:00",1917,32.39,32.2,33.66,36.67,35.94,38.63,38.02,0,13.52
"2025-06-22 14:50:00",1918,32.34,32.2,33.66,36.65,35.91,38.59,37.97,0,13.31
"2025-06-22 15:00:00",1919,32.25,32.21,33.66,36.67,35.94,38.61,37.96,0,13.28
"2025-06-22 15:10:00",1920,32.24,32.21,33.65,36.66,35.92,38.61,37.99,0,13.29
"2025-06-22 15:20:00",1921,32.25,32.19,33.65,36.63,35.88,38.58,37.97,0,13.29
"2025-06-22 15:30:00",1922,32.22,32.19,33.66,36.63,35.91,38.6,37.97,0,13.3
"2025-06-22 15:40:00",1923,32.2,32.18,33.66,36.62,35.89,38.61,37.97,0,13.28
"2025-06-22 15:50:00",1924,32.17,32.17,33.65,36.63,35.89,38.57,37.96,0,13.3
"2025-06-22 16:00:00",1925,32.15,32.16,33.65,36.66,35.92,38.61,37.98,0,13.29
"2025-06-22 16:10:00",1926,32.14,32.15,33.65,36.66,35.92,38.6,37.98,0,13.29
"2025-06-22 16:20:00",1927,32.12,32.15,33.65,36.67,35.92,38.59,37.96,0,13.28
"2025-06-22 16:30:00",1928,32.1,32.19,33.65,36.63,35.88,38.59,37.95,0,13.28
"2025-06-22 16:40:00",1929,32.07,32.17,33.65,36.67,35.92,38.61,37.96,0,13.28
"2025-06-22 16:50:00",1930,32.04,32.16,33.65,36.67,35.93,38.64,38.01,0,13.28
"2025-06-22 17:00:00",1931,32.02,32.14,33.65,36.67,35.93,38.64,38.02,0,13.28
"2025-06-22 17:10:00",1932,31.99,32.13,33.65,36.67,35.93,38.64,38.02,0,13.34
"2025-06-22 17:20:00",1933,31.97,32.13,33.65,36.67,35.93,38.64,38.02,0,13.32
"2025-06-22 17:30:00",1934,31.94,32.12,33.65,36.67,35.93,38.64,38.02,0,13.31
"2025-06-22 17:40:00",1935,31.91,32.11,33.64,36.67,35.93,38.64,38.02,0,13.35
"2025-06-22 17:50:00",1936,31.89,32.11,33.64,36.67,35.93,38.64,38.02,0,13.38
"2025-06-22 18:00:00",1937,31.86,32.11,33.64,36.67,35.92,38.64,38.02,0,13.38
"2025-06-22 18:10:00",1938,31.84,32.09,33.64,36.67,35.92,38.64,38.02,0,13.36
"2025-06-22 18:20:00",1939,31.81,32.12,33.64,36.67,35.92,38.64,38.02,0,13.44
"2025-06-22 18:30:00",1940,31.79,32.13,33.64,36.67,35.92,38.64,38.01,0,13.4
"2025-06-22 18:40:00",1941,31.77,32.12,33.64,36.68,35.92,38.64,38.02,0,13.34
"2025-06-22 18:50:00",1942,31.74,32.12,33.64,36.68,35.92,38.64,38.01,0,13.28
"2025-06-22 19:00:00",1943,31.72,32.12,33.64,36.68,35.92,38.63,38.01,0,13.24
"2025-06-22 19:10:00",1944,31.7,32.12,33.64,36.68,35.92,38.63,38.01,0,13.21
"2025-06-22 19:20:00",1945,31.69,32.12,33.63,36.68,35.92,38.63,38.01,0,13.18
"2025-06-22 19:30:00",1946,31.67,32.12,33.63,36.68,35.92,38.63,38.01,0,13.16
"2025-06-22 19:40:00",1947,31.66,32.11,33.63,36.68,35.92,38.63,38.01,0,13.13
"2025-06-22 19:50:00",1948,31.64,32.1,33.63,36.68,35.92,38.63,38.01,0,13.12
"2025-06-22 20:00:00",1949,31.63,32.09,33.63,36.68,35.92,38.63,38.01,0,13.11
"2025-06-22 20:10:00",1950,31.62,32.08,33.62,36.68,35.92,38.63,38.01,0,13.09
"2025-06-22 20:20:00",1951,31.6,32.07,33.62,36.68,35.92,38.63,38.01,0,13.08
"2025-06-22 20:30:00",1952,31.59,32.07,33.62,36.68,35.92,38.63,38.01,0,13.07
"2025-06-22 20:40:00",1953,31.58,32.06,33.62,36.69,35.92,38.63,38.01,0,13.07
"2025-06-22 20:50:00",1954,31.58,32.05,33.62,36.69,35.92,38.63,38.01,0,13.06
"2025-06-22 21:00:00",1955,31.57,32.05,33.62,36.69,35.92,38.63,38.01,0,13.06
"2025-06-22 21:10:00",1956,31.55,32.04,33.61,36.69,35.92,38.63,38.01,0,13.05
"2025-06-22 21:20:00",1957,31.54,32.04,33.61,36.69,35.92,38.63,38.01,0,13.05
"2025-06-22 21:30:00",1958,31.53,32.03,33.61,36.69,35.92,38.63,38.01,0,13.05
"2025-06-22 21:40:00",1959,31.52,32.03,33.61,36.69,35.92,38.63,38.01,0,13.05
"2025-06-22 21:50:00",1960,31.51,32.02,33.61,36.69,35.92,38.63,38.01,0,13.04
"2025-06-22 22:00:00",1961,31.51,32.01,33.61,36.69,35.92,38.63,38.01,0,13.04
"2025-06-22 22:10:00",1962,31.5,32,33.61,36.69,35.92,38.63,38.01,0,13.04
"2025-06-22 22:20:00",1963,31.49,31.99,33.61,36.69,35.92,38.63,38.01,0,13.03
"2025-06-22 22:30:00",1964,31.49,31.99,33.61,36.69,35.92,38.62,38.01,0,13.03
"2025-06-22 22:40:00",1965,31.48,31.99,33.6,36.7,35.92,38.62,38.01,0,13.03
"2025-06-22 22:50:00",1966,31.48,31.98,33.6,36.7,35.92,38.62,38.01,0,13.02
"2025-06-22 23:00:00",1967,31.47,31.98,33.6,36.7,35.92,38.62,38.01,0,13.02
"2025-06-22 23:10:00",1968,31.47,31.97,33.6,36.7,35.92,38.62,38.01,0,13.02
"2025-06-22 23:20:00",1969,31.46,31.96,33.59,36.7,35.92,38.62,38.01,0,13.02
"2025-06-22 23:30:00",1970,31.46,31.96,33.59,36.7,35.91,38.62,38.01,0,13.02
"2025-06-22 23:40:00",1971,31.45,31.95,33.59,36.7,35.91,38.62,38.01,0,13.01
"2025-06-22 23:50:00",1972,31.45,31.95,33.59,36.7,35.91,38.62,38.01,0,13.01
"2025-06-23 00:00:00",1973,31.44,31.94,33.59,36.7,35.91,38.62,38.01,0,13.01
"2025-06-23 00:10:00",1974,31.44,31.94,33.58,36.7,35.91,38.62,38.01,0,13.01
"2025-06-23 00:20:00",1975,31.44,31.94,33.58,36.7,35.91,38.62,38.01,0,13.01
"2025-06-23 00:30:00",1976,31.43,31.93,33.58,36.7,35.91,38.62,38.01,0,13
"2025-06-23 00:40:00",1977,31.43,31.93,33.58,36.7,35.91,38.62,38,0,13
"2025-06-23 00:50:00",1978,31.43,31.93,33.58,36.7,35.91,38.62,38,0,13
"2025-06-23 01:00:00",1979,31.43,31.92,33.58,36.7,35.91,38.62,38,0,13
"2025-06-23 01:10:00",1980,31.42,31.92,33.58,36.7,35.91,38.62,38,0,13
"2025-06-23 01:20:00",1981,31.42,31.91,33.57,36.7,35.91,38.61,38,0,13
"2025-06-23 01:30:00",1982,31.42,31.91,33.57,36.7,35.91,38.61,38,0,13
"2025-06-23 01:40:00",1983,31.41,31.9,33.57,36.7,35.91,38.61,38,0,12.99
"2025-06-23 01:50:00",1984,31.41,31.9,33.57,36.7,35.91,38.61,38,0,12.99
"2025-06-23 02:00:00",1985,31.41,31.9,33.56,36.7,35.91,38.61,38,0,12.99
"2025-06-23 02:10:00",1986,31.4,31.89,33.56,36.7,35.91,38.61,38,0,12.99
"2025-06-23 02:20:00",1987,31.4,31.89,33.56,36.7,35.91,38.61,38,0,12.99
"2025-06-23 02:30:00",1988,31.39,31.89,33.56,36.7,35.91,38.61,38,0,12.99
"2025-06-23 02:40:00",1989,31.39,31.89,33.56,36.7,35.91,38.61,38,0,12.99
"2025-06-23 02:50:00",1990,31.38,31.88,33.55,36.7,35.91,38.61,38,0,12.99
"2025-06-23 03:00:00",1991,31.38,31.88,33.55,36.7,35.91,38.61,38,0,12.99
"2025-06-23 03:10:00",1992,31.37,31.88,33.55,36.7,35.91,38.61,38,0,12.98
"2025-06-23 03:20:00",1993,31.37,31.87,33.54,36.7,35.91,38.61,38,0,12.98
"2025-06-23 03:30:00",1994,31.36,31.87,33.54,36.7,35.9,38.61,38,0,12.98
"2025-06-23 03:40:00",1995,31.36,31.86,33.54,36.7,35.9,38.61,38,0,12.98
"2025-06-23 03:50:00",1996,31.36,31.86,33.54,36.7,35.9,38.61,38,0,12.98
"2025-06-23 04:00:00",1997,31.35,31.86,33.54,36.69,35.9,38.61,38,0,12.97
"2025-06-23 04:10:00",1998,31.35,31.85,33.54,36.69,35.9,38.61,38,0,12.98
"2025-06-23 04:20:00",1999,31.35,31.85,33.54,36.69,35.9,38.61,38,0,12.98
"2025-06-23 04:30:00",2000,31.34,31.85,33.54,36.69,35.9,38.61,38,0,12.98
"2025-06-23 04:40:00",2001,31.34,31.84,33.54,36.69,35.9,38.61,38,0,12.97
"2025-06-23 04:50:00",2002,31.34,31.84,33.53,36.69,35.9,38.61,38,0,12.98
"2025-06-23 05:00:00",2003,31.33,31.84,33.53,36.69,35.9,38.61,38,0,12.97
"2025-06-23 05:10:00",2004,31.33,31.84,33.53,36.69,35.9,38.61,38,0,12.97
"2025-06-23 05:20:00",2005,31.33,31.84,33.53,36.69,35.9,38.61,38,0,12.99
"2025-06-23 05:30:00",2006,31.33,31.83,33.53,36.69,35.9,38.6,38,0,13.07
"2025-06-23 05:40:00",2007,31.34,31.83,33.53,36.69,35.9,38.6,38,0,13.2
"2025-06-23 05:50:00",2008,31.35,31.83,33.53,36.69,35.9,38.6,38,0,13.39
"2025-06-23 06:00:00",2009,31.35,31.83,33.52,36.69,35.9,38.6,38,0,13.94
"2025-06-23 06:10:00",2010,31.35,31.82,33.53,36.68,35.9,38.58,38,0,14.21
"2025-06-23 06:20:00",2011,31.34,31.82,33.53,36.68,35.9,38.58,38,0,14.11
"2025-06-23 06:30:00",2012,31.37,31.82,33.52,36.68,35.9,38.59,38,0,14.18
"2025-06-23 06:40:00",2013,31.36,31.82,33.52,36.68,35.9,38.59,38,0,14.07
"2025-06-23 06:50:00",2014,31.38,31.81,33.52,36.68,35.9,38.59,38,0,14.08
"2025-06-23 07:00:00",2015,31.4,31.81,33.52,36.68,35.9,38.59,38,0,14.08
"2025-06-23 07:10:00",2016,31.42,31.8,33.52,36.68,35.9,38.59,38,0,14.1
"2025-06-23 07:20:00",2017,31.42,31.81,33.51,36.68,35.9,38.59,38,0,14.06
"2025-06-23 07:30:00",2018,31.44,31.81,33.51,36.68,35.89,38.58,37.95,0,14.18
"2025-06-23 07:40:00",2019,31.45,31.81,33.51,36.66,35.85,38.54,37.94,0,14.01
"2025-06-23 07:50:00",2020,31.46,31.81,33.51,36.67,35.88,38.57,37.98,0,13.99
"2025-06-23 08:00:00",2021,31.5,31.82,33.51,36.67,35.89,38.59,38,0,14
"2025-06-23 08:10:00",2022,31.51,31.82,33.5,36.67,35.89,38.59,38,0,14
"2025-06-23 08:20:00",2023,31.51,31.83,33.51,36.67,35.89,38.6,38,0,13.58
"2025-06-23 08:30:00",2024,31.5,31.82,33.51,36.67,35.89,38.59,38,0,13.47
"2025-06-23 08:40:00",2025,31.53,31.83,33.51,36.67,35.89,38.59,38,0,13.4
"2025-06-23 08:50:00",2026,31.55,31.83,33.51,36.65,35.88,38.58,37.99,0,13.37
"2025-06-23 09:00:00",2027,31.59,31.84,33.5,36.67,35.89,38.58,37.98,0,13.39
"2025-06-23 09:10:00",2028,31.6,31.84,33.5,36.66,35.89,38.6,38,0,13.36
"2025-06-23 09:20:00",2029,31.62,31.85,33.5,36.66,35.88,38.6,38,0,13.35
"2025-06-23 10:10:00",2030,"NAN",0,0,0,0,0,0,0,13.94
"2025-06-23 10:20:00",2031,"NAN",0,0,0,0,0,0,0,13.89
"2025-06-23 10:30:00",2032,"NAN",0,0,0,0,0,0,0,13.88
"2025-06-23 10:40:00",2033,"NAN",0,0,0,0,0,0,0,13.85
"2025-06-23 10:50:00",2034,"NAN",0,0,0,0,0,0,0,13.89
"2025-06-23 11:00:00",2035,"NAN",0,0,0,0,0,0,0,14.03
"2025-06-23 11:10:00",2036,"NAN",0,0,0,0,0,0,0,13.86
"2025-06-23 11:20:00",2037,"NAN",0,0,0,0,0,0,0,14.08
"2025-06-23 11:30:00",2038,"NAN",0,0,0,0,0,0,0,13.83
"2025-06-23 11:40:00",2039,"NAN",0,0,0,0,0,0,0,13.84
"2025-06-23 11:50:00",2040,"NAN",0,0,0,0,0,0,0,13.79
"2025-06-23 12:00:00",2041,"NAN",0,0,0,0,0,0,0,13.83
"2025-06-23 12:10:00",2042,"NAN",0,0,0,0,0,0,0,13.81
"2025-06-23 12:20:00",2043,"NAN",0,0,0,0,0,0,0,13.54
"2025-06-23 12:30:00",2044,"NAN",0,0,0,0,0,0,0,13.36
"2025-06-23 12:40:00",2045,"NAN",0,0,0,0,0,0,0,13.26
"2025-06-23 12:50:00",2046,"NAN",0,0,0,0,0,0,0,13.27
"2025-06-23 13:00:00",2047,"NAN",0,0,0,0,0,0,0,13.26
"2025-06-23 13:10:00",2048,"NAN",0,0,0,0,0,0,0,13.22
"2025-06-23 13:20:00",2049,"NAN",0,0,0,0,0,0,0,13.19
"2025-06-23 13:30:00",2050,"NAN",0,0,0,0,0,0,0,13.27
"2025-06-23 13:40:00",2051,"NAN",0,0,0,0,0,0,0,13.26
"2025-06-23 13:50:00",2052,"NAN",0,0,0,0,0,0,0,13.2
"2025-06-23 14:00:00",2053,"NAN",0,0,0,0,0,0,0,13.24
"2025-06-23 14:10:00",2054,"NAN",0,0,0,0,0,0,0,13.21
"2025-06-23 14:20:00",2055,"NAN",0,0,0,0,0,0,0,13.23
"2025-06-23 14:30:00",2056,"NAN",0,0,0,0,0,0,0,13.22
"2025-06-23 14:40:00",2057,"NAN",0,0,0,0,0,0,0,13.18
"2025-06-23 14:50:00",2058,"NAN",0,0,0,0,0,0,0,13.19
"2025-06-23 15:00:00",2059,"NAN",0,0,0,0,0,0,0,13.23
"2025-06-23 15:10:00",2060,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-23 15:20:00",2061,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-23 15:30:00",2062,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-23 15:40:00",2063,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-23 15:50:00",2064,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-23 16:00:00",2065,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-23 16:10:00",2066,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-23 16:20:00",2067,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-23 16:30:00",2068,"NAN",0,0,0,0,0,0,0,13.28
"2025-06-23 16:40:00",2069,"NAN",0,0,0,0,0,0,0,13.28
"2025-06-23 16:50:00",2070,"NAN",0,0,0,0,0,0,0,13.29
"2025-06-23 17:00:00",2071,"NAN",0,0,0,0,0,0,0,13.29
"2025-06-23 17:10:00",2072,"NAN",0,0,0,0,0,0,0,13.28
"2025-06-23 17:20:00",2073,"NAN",0,0,0,0,0,0,0,13.39
"2025-06-23 17:30:00",2074,"NAN",0,0,0,0,0,0,0,13.28
"2025-06-23 17:40:00",2075,"NAN",0,0,0,0,0,0,0,13.28
"2025-06-23 17:50:00",2076,"NAN",0,0,0,0,0,0,0,13.35
"2025-06-23 18:00:00",2077,"NAN",0,0,0,0,0,0,0,13.35
"2025-06-23 18:10:00",2078,"NAN",0,0,0,0,0,0,0,13.34
"2025-06-23 18:20:00",2079,"NAN",0,0,0,0,0,0,0,13.35
"2025-06-23 18:30:00",2080,"NAN",0,0,0,0,0,0,0,13.35
"2025-06-23 18:40:00",2081,"NAN",0,0,0,0,0,0,0,13.35
"2025-06-23 18:50:00",2082,"NAN",0,0,0,0,0,0,0,13.3
"2025-06-23 19:00:00",2083,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-23 19:10:00",2084,"NAN",0,0,0,0,0,0,0,13.22
"2025-06-23 19:20:00",2085,"NAN",0,0,0,0,0,0,0,13.2
"2025-06-23 19:30:00",2086,"NAN",0,0,0,0,0,0,0,13.17
"2025-06-23 19:40:00",2087,"NAN",0,0,0,0,0,0,0,13.16
"2025-06-23 19:50:00",2088,"NAN",0,0,0,0,0,0,0,13.14
"2025-06-23 20:00:00",2089,"NAN",0,0,0,0,0,0,0,13.13
"2025-06-23 20:10:00",2090,"NAN",0,0,0,0,0,0,0,13.11
"2025-06-23 20:20:00",2091,"NAN",0,0,0,0,0,0,0,13.11
"2025-06-23 20:30:00",2092,"NAN",0,0,0,0,0,0,0,13.1
"2025-06-23 20:40:00",2093,"NAN",0,0,0,0,0,0,0,13.09
"2025-06-23 20:50:00",2094,"NAN",0,0,0,0,0,0,0,13.08
"2025-06-23 21:00:00",2095,"NAN",0,0,0,0,0,0,0,13.08
"2025-06-23 21:10:00",2096,"NAN",0,0,0,0,0,0,0,13.07
"2025-06-23 21:20:00",2097,"NAN",0,0,0,0,0,0,0,13.07
"2025-06-23 21:30:00",2098,"NAN",0,0,0,0,0,0,0,13.07
"2025-06-23 21:40:00",2099,"NAN",0,0,0,0,0,0,0,13.06
"2025-06-23 21:50:00",2100,"NAN",0,0,0,0,0,0,0,13.06
"2025-06-23 22:00:00",2101,"NAN",0,0,0,0,0,0,0,13.06
"2025-06-23 22:10:00",2102,"NAN",0,0,0,0,0,0,0,13.06
"2025-06-23 22:20:00",2103,"NAN",0,0,0,0,0,0,0,13.06
"2025-06-23 22:30:00",2104,"NAN",0,0,0,0,0,0,0,13.05
"2025-06-23 22:40:00",2105,"NAN",0,0,0,0,0,0,0,13.05
"2025-06-23 22:50:00",2106,"NAN",0,0,0,0,0,0,0,13.05
"2025-06-23 23:00:00",2107,"NAN",0,0,0,0,0,0,0,13.05
"2025-06-23 23:10:00",2108,"NAN",0,0,0,0,0,0,0,13.05
"2025-06-23 23:20:00",2109,"NAN",0,0,0,0,0,0,0,13.05
"2025-06-23 23:30:00",2110,"NAN",0,0,0,0,0,0,0,13.04
"2025-06-23 23:40:00",2111,"NAN",0,0,0,0,0,0,0,13.04
"2025-06-23 23:50:00",2112,"NAN",0,0,0,0,0,0,0,13.04
"2025-06-24 00:00:00",2113,"NAN",0,0,0,0,0,0,0,13.04
"2025-06-24 00:10:00",2114,"NAN",0,0,0,0,0,0,0,13.04
"2025-06-24 00:20:00",2115,"NAN",0,0,0,0,0,0,0,13.04
"2025-06-24 00:30:00",2116,"NAN",0,0,0,0,0,0,0,13.04
"2025-06-24 00:40:00",2117,"NAN",0,0,0,0,0,0,0,13.03
"2025-06-24 00:50:00",2118,"NAN",0,0,0,0,0,0,0,13.03
"2025-06-24 01:00:00",2119,"NAN",0,0,0,0,0,0,0,13.03
"2025-06-24 01:10:00",2120,"NAN",0,0,0,0,0,0,0,13.03
"2025-06-24 01:20:00",2121,"NAN",0,0,0,0,0,0,0,13.03
"2025-06-24 01:30:00",2122,"NAN",0,0,0,0,0,0,0,13.03
"2025-06-24 01:40:00",2123,"NAN",0,0,0,0,0,0,0,13.03
"2025-06-24 01:50:00",2124,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 02:00:00",2125,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 02:10:00",2126,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 02:20:00",2127,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 02:30:00",2128,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 02:40:00",2129,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 02:50:00",2130,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 03:00:00",2131,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 03:10:00",2132,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 03:20:00",2133,"NAN",0,0,0,0,0,0,0,13.02
"2025-06-24 03:30:00",2134,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 03:40:00",2135,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 03:50:00",2136,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 04:00:00",2137,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 04:10:00",2138,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 04:20:00",2139,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 04:30:00",2140,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 04:40:00",2141,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 04:50:00",2142,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 05:00:00",2143,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 05:10:00",2144,"NAN",0,0,0,0,0,0,0,13.01
"2025-06-24 05:20:00",2145,"NAN",0,0,0,0,0,0,0,13.03
"2025-06-24 05:30:00",2146,"NAN",0,0,0,0,0,0,0,13.09
"2025-06-24 05:40:00",2147,"NAN",0,0,0,0,0,0,0,13.23
"2025-06-24 05:50:00",2148,"NAN",0,0,0,0,0,0,0,13.47
"2025-06-24 06:00:00",2149,"NAN",0,0,0,0,0,0,0,13.59
"2025-06-24 06:10:00",2150,"NAN",0,0,0,0,0,0,0,13.58
"2025-06-24 06:20:00",2151,"NAN",0,0,0,0,0,0,0,13.57
"2025-06-24 06:30:00",2152,"NAN",0,0,0,0,0,0,0,13.52
"2025-06-24 06:40:00",2153,"NAN",0,0,0,0,0,0,0,13.5
"2025-06-24 06:50:00",2154,"NAN",0,0,0,0,0,0,0,13.46
"2025-06-24 07:00:00",2155,"NAN",0,0,0,0,0,0,0,13.46
"2025-06-24 07:10:00",2156,"NAN",0,0,0,0,0,0,0,13.42
"2025-06-24 07:20:00",2157,"NAN",0,0,0,0,0,0,0,13.42
"2025-06-24 07:30:00",2158,"NAN",0,0,0,0,0,0,0,13.42
"2025-06-24 07:40:00",2159,"NAN",0,0,0,0,0,0,0,13.39
"2025-06-24 07:50:00",2160,"NAN",0,0,0,0,0,0,0,13.38
"2025-06-24 08:00:00",2161,"NAN",0,0,0,0,0,0,0,13.37
"2025-06-24 08:10:00",2162,"NAN",0,0,0,0,0,0,0,13.37
"2025-06-24 08:20:00",2163,"NAN",0,0,0,0,0,0,0,13.35
"2025-06-24 08:30:00",2164,"NAN",0,0,0,0,0,0,0,13.35
"2025-06-24 08:40:00",2165,"NAN",0,0,0,0,0,0,0,13.35
"2025-06-24 08:50:00",2166,"NAN",0,0,0,0,0,0,0,13.36
"2025-06-24 09:00:00",2167,"NAN",0,0,0,0,0,0,0,13.35
"2025-06-24 09:10:00",2168,"NAN",0,0,0,0,0,0,0,13.36
"2025-06-24 09:20:00",2169,"NAN",0,0,0,0,0,0,0,13.36
"2025-06-24 09:30:00",2170,"NAN",0,0,0,0,0,0,0,13.34
"2025-06-24 09:40:00",2171,"NAN",0,0,0,0,0,0,0,13.34
"2025-06-24 09:50:00",2172,"NAN",0,0,0,0,0,0,0,13.29
"2025-06-24 10:00:00",2173,"NAN",0,0,0,0,0,0,0,13.29
"2025-06-24 10:10:00",2174,"NAN",0,0,0,0,0,0,0,13.38
"2025-06-24 10:20:00",2175,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-24 10:30:00",2176,"NAN",0,0,0,0,0,0,0,13.26
"2025-06-24 10:40:00",2177,"NAN",0,0,0,0,0,0,0,13.26
"2025-06-24 10:50:00",2178,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-24 11:00:00",2179,"NAN",0,0,0,0,0,0,0,13.27
"2025-06-24 11:10:00",2180,"NAN",0,0,0,0,0,0,0,13.28
"2025-06-24 11:20:00",2181,"NAN",0,0,0,0,0,0,0,13.28
"2025-06-24 11:30:00",2182,"NAN",0,0,0,0,0,0,0,13.27
"2025-06-24 11:40:00",2183,"NAN",0,0,0,0,0,0,0,13.27
"2025-06-24 11:50:00",2184,"NAN",0,0,0,0,0,0,0,13.26
"2025-06-24 12:00:00",2185,"NAN",0,0,0,0,0,0,0,13.28
"2025-06-24 12:10:00",2186,"NAN",0,0,0,0,0,0,0,13.22
"2025-06-24 12:20:00",2187,"NAN",0,0,0,0,0,0,0,13.2
"2025-06-24 12:30:00",2188,"NAN",0,0,0,0,0,0,0,13.26
"2025-06-24 12:40:00",2189,"NAN",0,0,0,0,0,0,0,13.22
"2025-06-24 12:50:00",2190,"NAN",0,0,0,0,0,0,0,13.22
"2025-06-24 13:00:00",2191,"NAN",0,0,0,0,0,0,0,13.22
"2025-06-24 13:10:00",2192,"NAN",0,0,0,0,0,0,0,13.23
"2025-06-24 13:20:00",2193,"NAN",0,0,0,0,0,0,0,13.18
"2025-06-24 13:30:00",2194,"NAN",0,0,0,0,0,0,0,13.17
"2025-06-24 13:40:00",2195,"NAN",0,0,0,0,0,0,0,13.18
"2025-06-24 13:50:00",2196,"NAN",0,0,0,0,0,0,0,13.2
"2025-06-24 14:00:00",2197,"NAN",0,0,0,0,0,0,0,13.17
"2025-06-24 14:10:00",2198,"NAN",0,0,0,0,0,0,0,13.19
"2025-06-24 14:20:00",2199,"NAN",0,0,0,0,0,0,0,13.2
"2025-06-24 14:30:00",2200,"NAN",0,0,0,0,0,0,0,13.16
"2025-06-24 14:40:00",2201,"NAN",0,0,0,0,0,0,0,13.2
"2025-06-24 14:50:00",2202,"NAN",0,0,0,0,0,0,0,13.19
"2025-06-24 15:00:00",2203,"NAN",0,0,0,0,0,0,0,13.18
"2025-06-24 15:10:00",2204,"NAN",0,0,0,0,0,0,0,13.23
"2025-06-24 15:20:00",2205,"NAN",0,0,0,0,0,0,0,13.23
"2025-06-24 15:30:00",2206,"NAN",0,0,0,0,0,0,0,13.26
"2025-06-24 15:40:00",2207,"NAN",0,0,0,0,0,0,0,13.25
"2025-06-24 15:50:00",2208,"NAN",0,0,0,0,0,0,0,13.25
