window_id,delay_days,mean_1m,start_theta
2,3.5416666666666665,23.02893333333333,29.206
2,3.625,22.93406666666667,29.206
2,3.708333333333333,22.849733333333333,29.206
2,3.875,22.693666666666665,29.206
2,3.958333333333333,22.620766666666665,29.206
2,4.125,22.473566666666663,29.206
5,8.291666666666668,27.272333333333336,27.272333333333336
5,8.375000000000002,26.950666666666667,27.272333333333336
5,8.458333333333334,25.57033333333333,27.272333333333336
5,8.541666666666668,25.439,27.272333333333336
5,8.625000000000002,25.09133333333333,27.272333333333336
5,8.708333333333334,24.764333333333333,27.272333333333336
5,8.791666666666668,24.267000000000003,27.272333333333336
5,8.875000000000002,24.175666666666668,27.272333333333336
5,8.958333333333334,24.09733333333333,27.272333333333336
5,9.041666666666668,23.961,27.272333333333336
5,9.125000000000002,23.829666666666668,27.272333333333336
5,9.208333333333334,23.669666666666664,27.272333333333336
5,9.291666666666668,23.494533333333333,27.272333333333336
5,9.375000000000002,23.37973333333333,27.272333333333336
5,9.458333333333334,23.2571,27.272333333333336
5,9.541666666666668,23.063133333333333,27.272333333333336
5,9.625000000000002,22.807133333333333,27.272333333333336
5,9.708333333333334,22.5408,27.272333333333336
5,9.791666666666668,22.4573,27.272333333333336
5,9.875000000000002,22.35323333333333,27.272333333333336
5,9.958333333333334,22.284333333333333,27.272333333333336
5,10.041666666666668,22.24283333333333,27.272333333333336
5,10.125000000000002,22.2057,27.272333333333336
5,10.208333333333334,22.1608,27.272333333333336
5,10.291666666666668,22.13273333333333,27.272333333333336
5,10.375000000000002,22.049933333333332,27.272333333333336
5,10.458333333333334,21.88593333333333,27.272333333333336
5,10.541666666666668,21.68463333333333,27.272333333333336
5,10.625000000000002,21.4955,27.272333333333336
5,10.708333333333334,22.231333333333332,27.272333333333336
5,10.791666666666668,22.05196666666667,27.272333333333336
5,10.875000000000002,21.98923333333333,27.272333333333336
5,10.958333333333334,21.96933333333333,27.272333333333336
5,11.041666666666668,21.952166666666667,27.272333333333336
5,11.125000000000002,21.92833333333333,27.272333333333336
5,11.208333333333334,21.89033333333333,27.272333333333336
5,11.291666666666668,21.867633333333337,27.272333333333336
5,11.375000000000002,21.8123,27.272333333333336
5,11.458333333333334,21.695633333333333,27.272333333333336
5,11.541666666666668,21.5073,27.272333333333336
5,11.625000000000002,21.31863333333333,27.272333333333336
5,11.708333333333334,21.151833333333336,27.272333333333336
5,11.791666666666668,21.009300000000003,27.272333333333336
5,11.875000000000002,20.9007,27.272333333333336
5,11.958333333333334,20.82286666666667,27.272333333333336
5,12.041666666666668,20.75623333333333,27.272333333333336
5,12.125000000000002,20.6948,27.272333333333336
5,12.208333333333334,20.636833333333332,27.272333333333336
5,12.291666666666668,20.570533333333337,27.272333333333336
5,12.375,20.451500000000003,27.272333333333336
5,12.458333333333336,20.3298,27.272333333333336
5,12.541666666666668,20.200266666666668,27.272333333333336
5,12.625,20.050633333333334,27.272333333333336
5,12.708333333333336,19.92236666666667,27.272333333333336
5,12.791666666666668,19.819133333333333,27.272333333333336
5,12.958333333333336,19.690900000000003,27.272333333333336
5,13.041666666666668,19.6424,27.272333333333336
5,13.125,19.59706666666667,27.272333333333336
5,13.208333333333336,19.55933333333333,27.272333333333336
5,13.291666666666668,19.551466666666663,27.272333333333336
5,13.375,19.506433333333334,27.272333333333336
5,13.458333333333336,19.445933333333333,27.272333333333336
5,13.541666666666668,19.362366666666667,27.272333333333336
5,13.625,19.3183,27.272333333333336
1,8.708333333333334,27.074,27.074
1,8.791666666666668,24.61286666666667,27.074
1,8.875,22.564533333333333,27.074
1,8.958333333333334,22.089966666666665,27.074
1,9.041666666666668,21.091,27.074
1,9.125,21.080466666666663,27.074
1,9.208333333333334,21.0263,27.074
1,9.291666666666668,20.848266666666667,27.074
1,9.375,20.6362,27.074
1,9.458333333333334,20.5144,27.074
1,9.541666666666668,20.29133333333333,27.074
1,9.625,20.0896,27.074
1,9.708333333333334,19.82326666666667,27.074
1,9.791666666666668,19.377166666666664,27.074
1,9.875,18.988733333333336,27.074
1,9.958333333333334,18.83813333333333,27.074
1,10.041666666666668,18.69993333333333,27.074
1,10.125,18.4782,27.074
1,10.208333333333334,18.366466666666668,27.074
1,10.291666666666668,18.28523333333333,27.074
1,10.375,18.2783,27.074
1,10.458333333333334,18.1929,27.074
1,10.541666666666668,18.074866666666665,27.074
1,10.625,17.984266666666667,27.074
1,10.708333333333334,17.885166666666667,27.074
1,10.791666666666668,17.782566666666668,27.074
1,10.875,17.662766666666666,27.074
1,10.958333333333334,17.533033333333332,27.074
1,11.041666666666668,17.414433333333335,27.074
1,11.125,17.3067,27.074
1,11.208333333333334,17.216033333333336,27.074
1,11.291666666666668,17.136133333333337,27.074
1,11.375,17.0691,27.074
1,11.458333333333334,17.000666666666667,27.074
1,11.541666666666668,16.942733333333333,27.074
1,11.625,16.896566666666665,27.074
